lat,lon,AADT,year,route,ffc
42.228179,-71.157681,1154,,215009,7
42.227919,-71.157171,1154,,215009,7
42.247228,-71.197789,1154,,215010,7
42.250119,-71.160641,1154,,215011,7
42.253284,-71.159017,1154,,215012,7
42.253739,-71.158131,1154,,215012,7
42.24547,-71.171671,3898,2021,3028,5
42.227639,-71.158131,1154,,215014,7
42.227429,-71.158311,1154,,215014,7
42.227305,-71.15863,1154,,215014,7
42.227249,-71.158332,1154,,215014,7
42.228869,-71.156581,1154,,215015,7
42.262268,-71.198087,1154,,215016,7
42.262705,-71.197008,1154,,215016,7
42.262693,-71.196593,1154,,215016,7
42.263893,-71.196241,1154,,215017,7
42.263314,-71.197269,1154,,215018,7
42.246285,-71.162019,1154,,215019,7
42.220289,-71.154311,1154,,215020,7
42.223619,-71.155311,1154,,215021,7
42.226908,-71.154885,1154,,215022,7
42.267709,-71.182111,1154,,215686,7
42.26863,-71.181091,1154,,215686,7
42.268615,-71.181836,1154,,215687,7
42.346551,-71.078974,1154,,215968,7
42.35911,-71.142695,1154,,216294,7
42.273817,-71.02871,1154,,216396,7
42.275327,-71.030405,1154,,216397,7
42.238589,-71.029501,1154,,216417,7
42.239289,-71.029031,1154,,216417,7
42.230183,-70.965247,1154,,216420,7
42.206026,-71.009125,1154,,216433,7
42.24159,-71.029375,1154,,216439,7
42.203389,-70.968391,1154,,216515,7
42.203614,-70.968674,1154,,216515,7
42.203859,-70.968771,1154,,216515,7
42.204729,-70.970031,1154,,216515,7
42.20583,-70.969927,1154,,216515,7
42.205949,-70.970002,1154,,216515,7
42.204039,-70.968391,1154,,216516,7
42.204369,-70.968221,1154,,216516,7
42.204485,-70.968061,1154,,216516,7
42.204529,-70.968241,1154,,216516,7
42.229614,-71.161293,1154,,216566,7
42.246102,-71.148695,1154,,216830,7
42.246861,-71.149382,1154,,216830,7
42.247443,-71.150049,1154,,216830,7
42.24804,-71.150892,1154,,216830,7
42.248301,-71.150968,1154,,216830,7
42.25008,-71.151164,1154,,216846,7
42.326427,-71.101346,11134,2021,1595,4
42.339767,-71.055181,11162,2021,1807,4
42.338812,-71.076628,1154,,217025,7
42.205659,-70.966091,1154,,217160,7
42.242483,-71.047919,1154,,217165,7
42.245069,-71.048374,1154,,217165,7
42.245679,-71.049911,1154,,217165,7
42.378096,-71.107273,9690,2021,1206,4
42.229929,-71.189651,1154,,217529,7
42.423605,-71.044102,3959,2021,2253,5
42.344395,-71.053117,9612,2016,1789,4
42.243597,-71.131927,1154,,219312,7
42.332299,-71.085341,1154,,219324,7
42.331237,-71.08471,11351,2021,1597,4
42.332308,-71.085366,1154,,219328,7
42.33337,-71.08452,1154,,219328,7
42.334055,-71.083514,1154,,219328,7
42.333829,-71.08489,1154,,219329,7
42.333978,-71.085237,1154,,219329,7
42.366578,-71.023201,1154,,219378,7
42.367519,-71.021861,1154,,219378,7
42.377887,-71.073336,1154,,219396,7
42.379426,-71.071067,1154,,219396,7
42.427079,-71.098943,1154,,220203,7
42.342654,-71.085972,1154,,220809,7
42.341496,-71.083822,1154,,220810,7
42.344619,-71.088022,1154,,220811,7
42.284885,-71.067755,1154,,221360,7
42.367002,-71.053254,1154,,221378,7
42.221598,-70.978921,1154,,222355,7
42.371106,-71.075665,1154,,222417,7
42.371563,-71.075253,1154,,222417,7
42.427181,-71.071853,1154,,222448,7
42.390405,-71.080979,1154,,222507,7
42.39109,-71.080062,1154,,222507,7
42.39099,-71.080388,1154,,222507,7
42.390117,-71.081605,1154,,222507,7
42.392355,-71.077432,1154,,222508,7
42.300288,-71.107761,1154,,222587,7
42.31361,-71.046872,1154,,222588,7
42.31367,-71.046717,1154,,222588,7
42.314483,-71.044374,1154,,222588,7
42.314127,-71.042845,1154,,222588,7
42.315422,-71.033589,1154,,222589,7
42.315049,-71.035215,1154,,222589,7
42.31366,-71.036792,1154,,222589,7
42.313524,-71.037109,1154,,222589,7
42.358182,-71.058983,1154,,224174,7
42.382245,-71.072085,1154,,224175,7
42.344188,-71.147578,1154,,224176,7
42.368085,-71.055734,1154,,224177,7
42.381348,-71.028622,11215,2021,1432,4
42.349715,-71.144055,1154,,224183,7
42.380711,-71.018204,1154,,224184,7
42.352379,-71.119792,1154,,224187,7
42.35227,-71.118892,1154,,224187,7
42.350956,-71.168425,1154,,224188,7
42.335512,-71.097176,1154,,224189,7
42.343411,-71.077636,1154,,224191,7
42.329131,-71.076805,1154,,224192,7
42.328524,-71.07592,1154,,224192,7
42.328313,-71.075249,1154,,224192,7
42.324584,-71.087207,1154,,224193,7
42.324584,-71.087215,1154,,224193,7
42.324624,-71.087434,1154,,224193,7
42.324507,-71.087362,1154,,224193,7
42.328861,-71.071712,1154,,224194,7
42.323412,-71.088175,1154,,224195,7
42.331149,-71.086258,1154,,224196,7
42.317242,-71.087271,1154,,224197,7
42.334661,-71.086958,1154,,224198,7
42.334297,-71.086175,1154,,224199,7
42.334809,-71.085691,1154,,224199,7
42.334817,-71.086857,1154,,224201,7
42.334854,-71.08683,1154,,224201,7
42.334999,-71.086941,1154,,224201,7
42.335096,-71.08685,1154,,224201,7
42.335052,-71.086697,1154,,224201,7
42.32165,-71.096831,1154,,224202,7
42.296261,-71.07431,1154,,224203,7
42.291533,-71.090648,11108,2021,1623,4
42.291829,-71.091361,1154,,224204,7
42.273299,-71.171396,1154,,224206,7
42.446597,-71.038356,1154,,224331,7
42.446193,-71.036318,1154,,224332,7
42.450352,-70.997824,1154,,224431,7
42.446479,-71.001534,1154,,224766,7
42.262411,-71.085305,1154,,224945,7
42.244452,-71.07383,1154,,224946,7
42.243997,-71.074399,1154,,224946,7
42.242542,-71.07396,1154,,224946,7
42.233433,-71.145673,1154,,224990,7
42.238196,-71.182042,1154,,224991,7
42.433762,-71.190004,1154,,225100,7
42.433566,-71.189933,1154,,225100,7
42.433487,-71.190098,1154,,225100,7
42.433401,-71.189897,1154,,225100,7
42.43356,-71.187709,1154,,225111,7
42.433743,-71.18755,1154,,225111,7
42.433817,-71.187388,1154,,225111,7
42.433858,-71.187641,1154,,225111,7
42.438649,-71.194636,1154,,225118,7
42.437991,-71.194984,1154,,225118,7
42.437764,-71.195032,1154,,225118,7
42.437895,-71.195213,1154,,225118,7
42.427137,-71.192473,1154,,225127,7
42.262245,-71.006059,1154,,225237,7
42.26372,-71.004752,1154,,225237,7
42.442029,-71.037927,1154,,225664,7
42.437994,-71.037365,1154,,225668,7
42.389314,-71.08537,1154,,226760,7
42.390052,-71.084625,1154,,226760,7
42.390825,-71.083844,7921,2021,38,4
42.398564,-71.094722,1154,,226764,7
42.447424,-70.994012,1154,,227060,7
42.445278,-70.990272,1154,,227073,7
42.444153,-70.99086,1154,,227135,7
42.447826,-70.999315,1154,,227141,7
42.439694,-71.033647,1154,,227497,7
42.440495,-71.033887,1154,,227497,7
42.440844,-71.033993,1154,,227497,7
42.440765,-71.037858,1154,,227500,7
42.437488,-71.028544,1154,,227529,7
42.439417,-71.036228,1154,,227531,7
42.439857,-71.033695,1154,,227531,7
42.434206,-71.062802,1154,,227533,7
42.357709,-71.19237,1154,,227628,7
42.394414,-71.03349,8848,2016,1305,4
42.385104,-71.19549,1154,,227734,7
42.38551,-71.195711,1154,,227734,7
42.416867,-71.125035,1154,,227761,7
42.416826,-71.125095,1154,,227761,7
42.416658,-71.125478,1154,,227761,7
42.416805,-71.125142,1154,,227761,7
42.407072,-71.096084,1154,,227769,7
42.408145,-71.095229,1154,,227769,7
42.409981,-71.097814,1154,,227769,7
42.412926,-71.097757,1154,,227769,7
42.43115,-71.091491,1154,,227827,7
42.260774,-71.17807,1154,,229569,7
42.254175,-71.153308,1154,,229590,7
42.254288,-71.153332,1154,,229590,7
42.254379,-71.165761,1154,,229604,7
42.255041,-71.165903,1154,,229604,7
42.244426,-71.144388,1154,,229607,7
42.242689,-71.165191,1154,,229615,7
42.243549,-71.166341,1154,,229615,7
42.320763,-71.172428,1154,,229795,7
42.32063,-71.172271,1154,,229795,7
42.321372,-71.17298,1154,,229797,7
42.321546,-71.17276,1154,,229797,7
42.278203,-71.036925,1154,,231729,7
42.240759,-71.030221,1154,,231731,7
42.241145,-71.029647,1154,,231731,7
42.259649,-71.003601,1154,,231735,7
42.260251,-71.003072,1154,,231735,7
42.260898,-71.003083,11726,2020,1648,4
42.281477,-71.018938,1154,,231736,7
42.247599,-71.028131,1154,,231741,7
42.246839,-71.028871,1154,,231741,7
42.247289,-71.028691,1154,,231741,7
42.223371,-70.978053,1154,,231889,7
42.224119,-70.978391,1154,,231889,7
42.224629,-70.978611,1154,,231889,7
42.226339,-70.978871,1154,,231889,7
42.226949,-70.979161,1154,,231889,7
42.227959,-70.979581,1154,,231889,7
42.229019,-70.979951,1154,,231889,7
42.24657,-71.036292,1154,,231896,7
42.246765,-71.036626,1154,,231896,7
42.246551,-71.036662,1154,,231896,7
42.245359,-71.039751,1154,,231897,7
42.446332,-71.023634,1154,,231985,7
42.415379,-71.00628,1154,,231991,7
42.394821,-70.984311,1154,,231992,7
42.395061,-70.984226,1154,,231992,7
42.39523,-70.983824,1154,,231992,7
42.410645,-71.025713,1154,,231993,7
42.377346,-71.12484,1154,,232330,7
42.367801,-71.103469,1154,,232333,7
42.368221,-71.103175,1154,,232333,7
42.35683,-71.09629,1154,,232341,7
42.369114,-71.090331,1154,,232352,7
42.377425,-71.154043,1154,,232356,7
42.378114,-71.153922,1154,,232357,7
42.35909,-71.114123,1154,,232365,7
42.209539,-71.146602,1154,,232368,7
42.209323,-71.14612,1154,,232368,7
42.209235,-71.145924,1154,,232368,7
42.39864,-71.146414,1154,,232369,7
42.378038,-71.123169,1154,,232371,7
42.401668,-71.13367,1154,,232374,7
42.424453,-71.160454,1154,,241621,7
42.424801,-71.161185,1154,,241621,7
42.424787,-71.161663,1154,,241621,7
42.424604,-71.162231,1154,,241621,7
42.423714,-71.162148,1154,,241621,7
42.272963,-71.107476,1154,,241759,7
42.272538,-71.106773,1154,,241760,7
42.273355,-71.105894,1154,,241760,7
42.273507,-71.105804,1154,,241760,7
42.286307,-71.14623,1154,,241761,7
42.293632,-71.063963,1154,,241765,7
42.351534,-71.062429,1154,,241768,7
42.351499,-71.06136,1154,,241768,7
42.35147,-71.060894,1154,,241768,7
42.351342,-71.060306,1154,,241768,7
42.373027,-71.0628,1154,,241769,7
42.37297,-71.062573,1154,,241769,7
42.372826,-71.0625,1154,,241769,7
42.373331,-71.037771,1154,,241770,7
42.370425,-71.043238,1154,,241771,7
42.370124,-71.042579,1154,,241771,7
42.369758,-71.04175,1154,,241771,7
42.369485,-71.04112,1154,,241771,7
42.369256,-71.040593,1154,,241771,7
42.368942,-71.039871,1154,,241771,7
42.366104,-71.028543,1154,,241772,7
42.371611,-71.042314,10541,2021,1441,4
42.375441,-71.039727,1154,,241774,7
42.377129,-71.039899,1154,,241774,7
42.378658,-71.040029,1154,,241774,7
42.380536,-71.040196,1154,,241774,7
42.380557,-71.040195,1154,,241774,7
42.381359,-71.040266,1154,,241774,7
42.381987,-71.040322,1154,,241774,7
42.382546,-71.040345,1154,,241774,7
42.367845,-71.018545,1154,,241775,7
42.339909,-71.140681,1154,,241776,7
42.309016,-71.051922,1154,,241777,7
42.309718,-71.051701,1154,,241777,7
42.251219,-71.154491,1154,,241778,7
42.251939,-71.153201,1154,,241778,7
42.252645,-71.152271,1154,,241778,7
42.253749,-71.151343,1154,,241778,7
42.254439,-71.150841,1154,,241778,7
42.255056,-71.150365,1154,,241778,7
42.256069,-71.149611,1154,,241778,7
42.336481,-71.04303,1154,,241880,7
42.336139,-71.041574,1154,,241881,7
42.335682,-71.040206,1154,,241881,7
42.334839,-71.037522,1154,,241882,7
42.313913,-71.042589,1154,,243002,7
42.31381,-71.042328,1154,,243002,7
42.313681,-71.042158,1154,,243002,7
42.313329,-71.041871,1154,,243002,7
42.310837,-71.037719,1154,,243002,7
42.31416,-71.042286,1154,,243002,7
42.310919,-71.036866,1154,,243003,7
42.312574,-71.0363,1154,,243003,7
42.313684,-71.03365,1154,,243003,7
42.313905,-71.04234,1154,,243004,7
42.314111,-71.042171,1154,,243004,7
42.314572,-71.041482,1154,,243004,7
42.316027,-71.040203,1154,,243004,7
42.314225,-71.042236,1154,,243004,7
42.31415,-71.042637,1154,,243004,7
42.418027,-71.108982,1154,,243006,7
42.334716,-71.175187,1154,,243021,7
42.334736,-71.17578,1154,,243021,7
42.334746,-71.176114,1154,,243021,7
42.334803,-71.176425,1154,,243021,7
42.335118,-71.177304,1154,,243021,7
42.3358,-71.178498,1154,,243021,7
42.336187,-71.178604,1154,,243021,7
42.337777,-71.178396,1154,,243021,7
42.33464,-71.174382,1154,,243022,7
42.332867,-71.172783,13003,2017,075,3
42.391446,-71.181415,1154,,243045,7
42.398572,-71.098349,1154,,243067,7
42.398342,-71.09791,1154,,243067,7
42.398137,-71.097518,1154,,243067,7
42.397906,-71.097079,1154,,243067,7
42.397574,-71.096421,1154,,243067,7
42.39732,-71.095888,1154,,243067,7
42.397129,-71.095505,1154,,243067,7
42.39813,-71.099234,1154,,243068,7
42.398145,-71.099214,1154,,243068,7
42.434107,-71.097667,1154,,243070,7
42.434112,-71.097686,1154,,243070,7
42.435115,-71.097418,1154,,243070,7
42.371722,-71.092299,1154,,243074,7
42.371701,-71.09231,1154,,243074,7
42.370092,-71.093245,1154,,243074,7
42.410529,-71.124052,1154,,243087,7
42.335429,-71.13072,1154,,243100,7
42.358812,-71.102362,1154,,085696,7
42.428656,-71.125836,1154,,238456,7
42.367396,-71.026103,1154,,500172,7
42.368621,-71.027091,1154,,500172,7
42.302993,-71.151267,15672,2021,00741,3
42.32199,-71.10977,12013,,00741,4
42.262192,-71.200371,9706,2016,071,3
42.261289,-71.198921,9720,2018,071,3
42.258968,-71.197004,9720,2018,071,3
42.258171,-71.195142,9730,2018,071,3
42.257879,-71.194331,9733,2018,071,3
42.257438,-71.1933,9736,2018,071,3
42.257097,-71.191683,9743,2018,071,3
42.255749,-71.189611,9750,2018,071,3
42.255029,-71.188731,9755,2018,071,3
42.253719,-71.187761,9761,2018,071,3
42.253079,-71.185561,9767,2018,071,3
42.252039,-71.184351,9772,2023,071,3
42.25123,-71.183541,9705,2023,071,3
42.251048,-71.18324,9705,2023,071,3
42.250849,-71.182741,9644,2023,071,3
42.250249,-71.180961,9580,2022,071,3
42.249629,-71.178681,10249,2022,071,3
42.249049,-71.176501,10650,2022,071,3
42.248817,-71.175648,10914,2022,071,3
42.248781,-71.175514,11064,2022,071,3
42.248657,-71.175013,11130,2022,071,3
42.248439,-71.174261,11240,2022,071,3
42.248025,-71.172675,11627,2022,071,3
42.24841,-71.17122,11986,2022,071,3
42.248854,-71.170581,11986,2022,071,3
42.248819,-71.170381,12280,2022,071,3
42.248779,-71.17,12390,2022,071,3
42.248779,-71.169581,12453,2022,071,3
42.248699,-71.168591,12561,2022,071,3
42.248499,-71.166711,12995,2022,071,3
42.248379,-71.165731,13236,2022,071,3
42.248309,-71.164961,13428,2022,071,3
42.248269,-71.164281,13626,2022,071,3
42.248249,-71.163491,13942,2023,071,3
42.2482,-71.161354,14074,2023,071,3
42.248152,-71.160983,14156,2023,071,3
42.248121,-71.160677,14207,2023,071,3
42.248008,-71.159326,14332,2023,071,3
42.247951,-71.158557,14442,2023,071,3
42.247891,-71.157841,14540,2023,071,3
42.247695,-71.156549,14658,2023,071,3
42.24757,-71.155703,14731,2023,071,3
42.247549,-71.155256,14862,2023,071,3
42.247669,-71.154361,14988,2023,071,3
42.24718,-71.154121,14988,2023,071,3
42.246501,-71.153588,15133,2023,071,3
42.246119,-71.153111,15231,2023,071,3
42.245717,-71.152588,15298,2023,071,3
42.244599,-71.151123,15549,2023,071,3
42.243454,-71.149627,15777,2023,071,3
42.243032,-71.14907,15903,2023,071,3
42.242709,-71.148621,16007,2023,071,3
42.242543,-71.148343,16061,2023,071,3
42.242215,-71.147603,16135,2023,071,3
42.241912,-71.146844,16259,2023,071,3
42.241423,-71.145404,16400,2023,071,3
42.241209,-71.144761,16549,2023,071,3
42.240847,-71.143673,16640,2023,071,3
42.240844,-71.143666,16646,2023,071,3
42.240825,-71.143586,16646,2023,071,3
42.240193,-71.141702,16773,2023,071,3
42.239847,-71.140655,16962,2023,071,3
42.239727,-71.140295,17052,2023,071,3
42.239598,-71.139908,17160,2023,071,3
42.239103,-71.138376,17293,2023,071,3
42.239001,-71.138069,17352,2023,071,3
42.238446,-71.136405,17515,2023,071,3
42.238194,-71.135536,17693,2023,071,3
42.238171,-71.135268,17768,2023,071,3
42.238461,-71.135116,17768,2023,071,3
42.238729,-71.134854,17837,2023,071,3
42.23949,-71.134038,17934,2023,071,3
42.239651,-71.133773,18014,2023,071,3
42.239598,-71.133476,18032,2023,071,3
42.239498,-71.133077,18090,2023,071,3
42.239307,-71.132414,18174,2023,071,3
42.239211,-71.132151,18357,2023,071,3
42.238404,-71.132768,18357,2023,071,3
42.237427,-71.13209,18537,2023,071,3
42.237244,-71.131901,18578,2023,071,3
42.237059,-71.131337,18641,2023,071,3
42.236826,-71.130453,18733,2023,071,3
42.236682,-71.129954,18793,2023,071,3
42.236618,-71.129748,18838,2023,071,3
42.236407,-71.129019,18905,2023,071,3
42.236344,-71.128814,18992,2023,071,3
42.23621,-71.128312,19054,2023,071,3
42.236146,-71.127896,19081,2023,071,3
42.236145,-71.127895,19183,2023,071,3
42.236022,-71.127437,19183,2023,071,3
42.235441,-71.125657,19372,2024,071,3
42.23516,-71.124962,17777,2024,071,3
42.234652,-71.123602,17777,2024,071,3
42.234527,-71.122603,16729,2024,071,3
42.234502,-71.122466,16597,2024,071,3
42.234469,-71.122281,16460,2024,071,3
42.234111,-71.121911,15970,2024,071,3
42.233699,-71.122079,15385,2024,071,3
42.233248,-71.122202,14046,2024,071,3
42.229874,-71.117738,9674,2018,071,3
42.285555,-71.148384,15281,2020,072,3
42.285611,-71.14847,15281,2020,072,3
42.285912,-71.148971,15281,2020,072,3
42.285925,-71.148991,15281,2020,072,3
42.286422,-71.149677,15281,2020,072,3
42.287054,-71.150001,15281,2020,072,3
42.287299,-71.150072,15281,2020,072,3
42.287167,-71.148771,15281,2020,072,3
42.287161,-71.148557,15281,2020,072,3
42.287167,-71.148435,15281,2020,072,3
42.287126,-71.148239,15281,2020,072,3
42.249171,-71.172236,9283,2024,073,3
42.249519,-71.171781,9283,2024,073,3
42.249526,-71.171766,9283,2024,073,3
42.24964,-71.171548,9283,2024,073,3
42.249719,-71.17133,17310,2018,073,3
42.249721,-71.171309,17310,2018,073,3
42.249725,-71.171271,17310,2018,073,3
42.249759,-71.171159,17310,2018,073,3
42.24985,-71.171028,17310,2018,073,3
42.249931,-71.170968,9283,2024,073,3
42.249944,-71.170959,9283,2024,073,3
42.251232,-71.169573,9283,2024,073,3
42.254299,-71.165701,9283,2024,073,3
42.255061,-71.164728,9283,2024,073,3
42.255919,-71.163631,9283,2024,073,3
42.257346,-71.161835,9283,2024,073,3
42.257512,-71.161627,9283,2024,073,3
42.257558,-71.161569,9283,2024,073,3
42.257565,-71.161562,9283,2024,073,3
42.257573,-71.161554,9283,2024,073,3
42.258237,-71.160716,9283,2024,073,3
42.260953,-71.157271,9283,2024,073,3
42.262091,-71.156163,9283,2024,073,3
42.262875,-71.155357,9283,2024,073,3
42.263362,-71.154826,9283,2024,073,3
42.263868,-71.154281,9283,2024,073,3
42.264492,-71.153574,9283,2024,073,3
42.265109,-71.15288,9283,2024,073,3
42.265708,-71.152203,9283,2024,073,3
42.266189,-71.151678,9283,2024,073,3
42.266675,-71.151125,9283,2024,073,3
42.267071,-71.15067,9283,2024,073,3
42.267585,-71.150086,9283,2024,073,3
42.268722,-71.14881,9283,2024,073,3
42.269326,-71.148095,9283,2024,073,3
42.270003,-71.14729,9283,2024,073,3
42.271271,-71.14569,9283,2024,073,3
42.272855,-71.143665,9283,2024,073,3
42.275188,-71.140653,9283,2024,073,3
42.275483,-71.140269,9283,2024,073,3
42.276284,-71.13938,9283,2024,073,3
42.276486,-71.139141,9283,2024,073,3
42.277697,-71.137727,9283,2024,073,3
42.278332,-71.136998,9283,2024,073,3
42.279037,-71.136165,9283,2024,073,3
42.279557,-71.135536,9283,2024,073,3
42.280126,-71.134928,9283,2024,073,3
42.280695,-71.134326,9283,2024,073,3
42.281114,-71.133869,9283,2024,073,3
42.281422,-71.133539,9283,2024,073,3
42.28221,-71.1327,9283,2024,073,3
42.282774,-71.132092,9283,2024,073,3
42.283428,-71.131386,9283,2024,073,3
42.284402,-71.130348,9283,2024,073,3
42.285055,-71.12965,9283,2024,073,3
42.285681,-71.12897,9283,2024,073,3
42.285965,-71.128667,9283,2024,073,3
42.286457,-71.128128,9283,2024,073,3
42.286969,-71.127538,9283,2024,073,3
42.28743,-71.127084,9283,2024,073,3
42.287613,-71.126884,9283,2024,073,3
42.288158,-71.126313,9283,2024,073,3
42.288624,-71.125815,9283,2024,073,3
42.28893,-71.125489,9283,2024,073,3
